"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","imported_at","match_type","match_value","prescore","score","genus"
"Piophila oriens","Piophila oriens",4,"National Center for Biotechnology Information","cefd0ad0-6396-5755-9ce6-1acda8f7f859","Piophila","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Schizophora|Acalyptratae|Tephritoidea|Piophilidae|Piophilinae|Piophila","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|clade|clade|||superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7203|43733|480118|480117|43738|43741|43752|28629|43854|53709","53709",0,"2024-01-09T22:06:50Z","6","Could only match genus","1|0|0",0.75,"Piophila"
"Pipistrellus subflavus","Pipistrellus subflavus",4,"National Center for Biotechnology Information","eb869cfb-835a-5974-9fed-2c16f7675ea5","Pipistrellus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Mammalia|Theria|Eutheria|Boreoeutheria|Laurasiatheria|Chiroptera|Microchiroptera|Vespertilionidae|Pipistrellus","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|clade|clade|clade|clade|superclass|clade|clade|clade|class|clade|clade|clade|superorder|order|suborder|family|genus","131567|2759|33154|33208|6072|33213|33511|7711|89593|7742|7776|117570|117571|8287|1338369|32523|32524|40674|32525|9347|1437010|314145|9397|30560|9431|27671","27671",0,"2024-01-09T22:05:44Z","6","Could only match genus","1|0|0",0.75,"Pipistrellus"
"Pipiza puella","Pipiza puella",4,"National Center for Biotechnology Information","2fe9e042-2842-500b-976b-c39d68a4e7d3","Pipiza","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Aschiza|Syrphoidea|Syrphidae|Syrphinae|Pipizini|Pipiza","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|clade|clade||superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7203|43733|480118|480117|43737|43740|34680|43838|115330|221788","221788",0,"2024-01-09T22:14:01Z","6","Could only match genus","1|0|0",0.75,"Pipiza"
"Pipizella pubescens","Pipizella pubescens",4,"National Center for Biotechnology Information","e6296c13-d882-50b9-aba3-f6b3848488cd","Pipizella","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Aschiza|Syrphoidea|Syrphidae|Syrphinae|Pipizini|Pipizella","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|clade|clade||superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7203|43733|480118|480117|43737|43740|34680|43838|115330|226157","226157",0,"2024-01-09T22:14:13Z","6","Could only match genus","1|0|0",0.75,"Pipizella"
"Piptatherum canadense","Piptatherum canadense",4,"National Center for Biotechnology Information","c4e92326-2fef-5379-8570-15a159daa062","Piptatherum","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae|Liliopsida|Petrosaviidae||Poales|Poaceae||Pooideae|Stipodae|Stipeae|Piptatherum","|superkingdom|kingdom|phylum|subphylum|clade|clade|clade|clade|class|clade|clade|subclass|clade|order|family|clade|subfamily||tribe|genus","131567|2759|33090|35493|131221|3193|58023|78536|58024|3398|1437183|4447|1437197|4734|38820|4479|359160|147368|2822797|147383|52157","52157",0,"2024-01-09T22:06:42Z","6","Could only match genus","1|0|0",0.75,"Piptatherum"
"Pipunculus aequus","Pipunculus aequus",4,"National Center for Biotechnology Information","1c6486ff-17cd-50c0-a171-fb1fd5662f3a","Pipunculus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Aschiza|Syrphoidea|Pipunculidae|Pipunculinae|Pipunculini|Pipunculus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|clade|clade||superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7203|43733|480118|480117|43737|43740|43835|115240|240897|240898","240898",0,"2024-01-09T22:14:51Z","6","Could only match genus","1|0|0",0.75,"Pipunculus"
"Pirata aspirans","Pirata aspirans",4,"National Center for Biotechnology Information","dc78d620-d262-5e7b-ad7f-059ca368774e","Pirata","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Chelicerata|Arachnida|Araneae|Araneomorphae|Entelegynae||Lycosoidea|Lycosidae|Pirata","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|subphylum|class|order|suborder|clade|clade|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|6843|6854|6893|6905|74971|94020|74972|74973|74989","74989",0,"2024-01-09T22:07:45Z","6","Could only match genus","1|0|0",0.75,"Pirata"
"Pirodrilus parviatriatus","Pirodrilus parviatriatus",4,"National Center for Biotechnology Information","43713020-5e6d-5069-b8fb-2e522afeb42c","Pirodrilus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Annelida|Clitellata|Oligochaeta|Tubificida|Tubificina|Naididae|Phallodrilinae|Pirodrilus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|order|suborder|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6340|42113|6381|2937015|6383|2109251|1780201|77723","77723",0,"2024-01-09T22:07:49Z","6","Could only match genus","1|0|0",0.75,"Pirodrilus"
"Pisidium casertanum","Pisidium casertanum",4,"National Center for Biotechnology Information","687c2534-ac0f-5c8c-b3bf-bf3dcab095e0","Pisidium","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Euheterodonta|Imparidentia|Neoheterodontei|Venerida|Cyrenoidea|Sphaeriidae|Pisidium","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|infraclass|superorder|clade|order|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735337|2785015|2908833|6580|1176408|55711|98305","98305",0,"2024-01-09T22:08:43Z","6","Could only match genus","1|0|0",0.75,"Pisidium"
"Pissodes approximatus","Pissodes approximatus",4,"National Center for Biotechnology Information","890d150c-44a5-5202-83ae-d5c539c1f24e","Pissodes","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Molytinae|Pissodini|Pissodes","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41088|71529|7042|54544|123520|49926","49926",0,"2024-01-09T22:06:38Z","6","Could only match genus","1|0|0",0.75,"Pissodes"
"Pista elongata","Pista elongata",4,"National Center for Biotechnology Information","a1d67704-6b95-53d9-a191-15fbfcca3502","Pista","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Annelida|Polychaeta|Sedentaria|Canalipalpata|Terebellida|Terebelliformia|Terebellidae|Pista","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|infraclass|order|suborder|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6340|6341|105389|105391|6373|2784887|32261|104724","104724",0,"2024-01-09T22:08:57Z","6","Could only match genus","1|0|0",0.75,"Pista"
"Pityophthorus briscoei","Pityophthorus briscoei",4,"National Center for Biotechnology Information","655b26a7-04af-5870-ace1-2ce3e15af3df","Pityophthorus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Scolytinae|Pityophthorus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41088|71529|7042|55867|122830","122830",0,"2024-01-09T22:09:46Z","6","Could only match genus","1|0|0",0.75,"Pityophthorus"
"Placoneis clementioides","Placoneis clementioides",4,"National Center for Biotechnology Information","e545612d-587c-5862-8727-f8b45546e672","Placoneis","|Eukaryota|Sar|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyceae|Bacillariophycidae|Cymbellales|Cymbellaceae|Placoneis","|superkingdom|clade|clade|clade|phylum|class|clade|order|family|genus","131567|2759|2698737|33634|2696291|2836|33849|33850|97224|216743|286102","286102",0,"2024-01-09T22:16:37Z","6","Could only match genus","1|0|0",0.75,"Placoneis"
"Plagiognathus albatus","Plagiognathus albatus",4,"National Center for Biotechnology Information","f06f5778-a367-5790-9bf6-6d11258b889c","Plagiognathus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Paraneoptera|Hemiptera|Prosorrhyncha|Heteroptera|Euheteroptera|Neoheteroptera|Panheteroptera|Cimicomorpha|Cimicoidea|Miridae|Phylinae|Phylini|Plagiognathus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|clade|suborder|clade|clade|clade|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33342|7524|33343|33345|33347|33349|33351|33354|33355|30083|236635|236640|236934","236934",0,"2024-01-09T22:14:40Z","6","Could only match genus","1|0|0",0.75,"Plagiognathus"
"Plagiomnium cinclidioides","Plagiomnium cinclidioides",4,"National Center for Biotechnology Information","09ef5edb-4eb9-5b40-9026-986d5f6d0bc6","Plagiomnium","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Bryophyta|Bryophytina|Bryopsida|Bryidae|Bryanae|Bryales|Mniaceae|Plagiomnium","|superkingdom|kingdom|phylum|subphylum|clade|clade|clade|class|subclass|superorder|order|family|genus","131567|2759|33090|35493|131221|3193|3208|404260|3214|114658|404297|3226|3227|3230","3230",0,"2024-01-09T22:05:07Z","6","Could only match genus","1|0|0",0.75,"Plagiomnium"
"Plagiostomum album","Plagiostomum album",4,"National Center for Biotechnology Information","a58ae5fb-f661-58ab-a20b-d6366af6b262","Plagiostomum","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Platyhelminthes|Rhabditophora|Prolecithophora|Separata|Plagiostomidae|Plagiostomum","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|order|clade|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6157|147100|79788|79796|79797|84130","84130",0,"2024-01-09T22:08:10Z","6","Could only match genus","1|0|0",0.75,"Plagiostomum"
"Plagiothecium deplanatum","Plagiothecium deplanatum",4,"National Center for Biotechnology Information","67259054-bad2-5a1d-8beb-62f27f69a7f6","Plagiothecium","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Bryophyta|Bryophytina|Bryopsida|Bryidae|Hypnanae|Hypnales|Plagiotheciaceae|Plagiothecium","|superkingdom|kingdom|phylum|subphylum|clade|clade|clade|class|subclass|superorder|order|family|genus","131567|2759|33090|35493|131221|3193|3208|404260|3214|114658|404315|13798|53001|53002","53002",0,"2024-01-09T22:06:49Z","6","Could only match genus","1|0|0",0.75,"Plagiothecium"
"Plagiotropis lepidoptera","Plagiotropis lepidoptera",4,"National Center for Biotechnology Information","bd9cffda-be48-5636-94af-05b05a249ace","Plagiotropis","|Eukaryota|Sar|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyceae|Bacillariophycidae|Naviculales|Plagiotropidaceae|Plagiotropis","|superkingdom|clade|clade|clade|phylum|class|clade|order|family|genus","131567|2759|2698737|33634|2696291|2836|33849|33850|38748|555842|2126264","2126264",0,"2024-01-09T23:25:03Z","6","Could only match genus","1|0|0",0.75,"Plagiotropis"
"Plagodis keutzingaria","Plagodis keutzingaria",4,"National Center for Biotechnology Information","ee6bdce2-adc6-502a-baf7-c353d40bce79","Plagodis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Geometroidea|Geometridae|Ennominae|Plagodis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|superorder|order|suborder|infraorder|parvorder|clade|clade|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|85604|7088|41191|41196|41197|37567|104431|82592|82593|82596|82620","82620",0,"2024-01-09T22:08:02Z","6","Could only match genus","1|0|0",0.75,"Plagodis"
"Planktolyngbya contorta","Planktolyngbya contorta",4,"National Center for Biotechnology Information","70a63502-a856-5248-ad35-d29a1e5e30d8","Planktolyngbya","|Bacteria|Terrabacteria||Cyanobacteriota|Cyanophyceae|Leptolyngbyales|Leptolyngbyaceae|Planktolyngbya","|superkingdom|clade|clade|phylum|class|order|family|genus","131567|2|1783272|1798711|1117|3028117|3079749|1890438|471271","471271",0,"2024-01-09T22:24:17Z","6","Could only match genus","1|0|0",0.75,"Planktolyngbya"
"Planktothrix planctonica","Planktothrix planctonica",4,"National Center for Biotechnology Information","3cab5378-2c28-5c5f-b6ed-991f3ccb3546","Planktothrix","|Bacteria|Terrabacteria||Cyanobacteriota|Cyanophyceae|Oscillatoriophycideae|Oscillatoriales|Microcoleaceae|Planktothrix","|superkingdom|clade|clade|phylum|class|subclass|order|family|genus","131567|2|1783272|1798711|1117|3028117|1301283|1150|1892252|54304","54304",0,"2024-01-09T22:06:51Z","6","Could only match genus","1|0|0",0.75,"Planktothrix"
"Planorbella binneyi","Planorbella binneyi",4,"National Center for Biotechnology Information","64a5b51f-80c2-5673-9a55-e93970b5915f","Planorbella","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Panpulmonata|Hygrophila|Lymnaeoidea|Planorbidae|Planorbella","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|clade|clade|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6448|216305|216307|977775|977779|216441|6524|264246","264246",0,"2024-01-09T22:15:48Z","6","Could only match genus","1|0|0",0.75,"Planorbella"
"Planorbis exacutus","Planorbis exacutus",4,"National Center for Biotechnology Information","549eaba7-2828-5b43-96b4-1757184d8aeb","Planorbis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Panpulmonata|Hygrophila|Lymnaeoidea|Planorbidae|Planorbis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|clade|clade|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6448|216305|216307|977775|977779|216441|6524|55738","55738",0,"2024-01-09T22:06:53Z","6","Could only match genus","1|0|0",0.75,"Planorbis"
"Planothidium amphibium","Planothidium amphibium",4,"National Center for Biotechnology Information","db7688cc-9f98-58ce-9064-df783b7eec0a","Planothidium","|Eukaryota|Sar|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyceae|Bacillariophycidae|Mastogloiales|Achnanthaceae|Planothidium","|superkingdom|clade|clade|clade|phylum|class|clade|order|family|genus","131567|2759|2698737|33634|2696291|2836|33849|33850|1003319|216726|216797","216797",0,"2024-01-09T22:13:48Z","6","Could only match genus","1|0|0",0.75,"Planothidium"
"Plantago uliginosa","Plantago uliginosa",4,"National Center for Biotechnology Information","d5bb9755-9dfe-59e2-a2ed-27484fbcf4e7","Plantago","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae||Gunneridae|Pentapetalae|||Lamiales|Plantaginaceae|Plantagineae|Plantago","|superkingdom|kingdom|phylum|subphylum|clade|clade|clade|clade|class|clade|clade|clade|clade|clade|clade|order|family|tribe|genus","131567|2759|33090|35493|131221|3193|58023|78536|58024|3398|1437183|71240|91827|1437201|71274|91888|4143|156152|216794|26867","26867",0,"2024-01-09T22:05:43Z","6","Could only match genus","1|0|0",0.75,"Plantago"
"Plateros canaliculatus","Plateros canaliculatus",4,"National Center for Biotechnology Information","f8b8fc67-e661-5b6b-b7a5-dbc22b9ca6f3","Plateros","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Elateriformia|Elateroidea|Lycidae|Erotinae|Plateros","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41087|71193|71195|2043421|343828","343828",0,"2024-01-09T22:19:03Z","6","Could only match genus","1|0|0",0.75,"Plateros"
"Platybdella fabricii","Platybdella fabricii",4,"National Center for Biotechnology Information","02c77225-1715-53ea-a10c-483084d7eb10","Platybdella","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Annelida|Clitellata|Hirudinea|Hirudinida|Oceanobdelliformes|Piscicolidae|Platybdella","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|order|suborder|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6340|42113|55824|2218736|2218739|60930|375509","375509",0,"2024-01-09T22:20:21Z","6","Could only match genus","1|0|0",0.75,"Platybdella"
